rating_id,uName,gID,rating_date,rating
twalt7446,twalt,7446,2017-08-01,3
twalt11214,twalt,11214,2018-01-09,1
twalt2309,twalt,2309,2019-02-15,2
twalt8999,twalt,8999,2016-07-19,5
twalt1297,twalt,1297,2016-02-15,4
twalt9116,twalt,9116,2019-02-13,3
twalt6866,twalt,6866,2017-06-13,2
twalt9632,twalt,9632,2018-10-08,3
twalt8117,twalt,8117,2017-10-09,4
dvanwagner9468,dvanwagner,9468,2018-10-25,4
dvanwagner1504,dvanwagner,1504,2019-02-26,3
dvanwagner8047,dvanwagner,8047,2018-11-07,5
dvanwagner4848,dvanwagner,4848,2019-01-22,2
dvanwagner5545,dvanwagner,5545,2018-09-17,2
dvanwagner7806,dvanwagner,7806,2019-08-06,4
dvanwagner1029,dvanwagner,1029,2019-02-19,3
dvanwagner5017,dvanwagner,5017,2018-07-16,4
dvanwagner10725,dvanwagner,10725,2018-10-24,4
dvanwagner5800,dvanwagner,5800,2019-05-04,2
dvanwagner1013,dvanwagner,1013,2018-05-02,4
dvanwagner10675,dvanwagner,10675,2018-09-02,2
dvanwagner5412,dvanwagner,5412,2018-06-19,4
dvanwagner11265,dvanwagner,11265,2019-05-31,2
dvanwagner5105,dvanwagner,5105,2019-07-02,2
dvanwagner152,dvanwagner,152,2018-10-03,5
dvanwagner10642,dvanwagner,10642,2019-04-03,3
dvanwagner11968,dvanwagner,11968,2018-07-03,2
dvanwagner12002,dvanwagner,12002,2019-02-02,4
dvanwagner9294,dvanwagner,9294,2018-08-15,4
dvanwagner7432,dvanwagner,7432,2018-05-27,4
dvanwagner4041,dvanwagner,4041,2019-04-07,4
croane11754,croane,11754,2017-01-11,3
croane10754,croane,10754,2018-07-04,4
croane7248,croane,7248,2019-02-22,1
croane9138,croane,9138,2019-04-18,5
croane9429,croane,9429,2017-02-20,2
lsteppe11032,lsteppe,11032,2019-07-22,3
lsteppe10328,lsteppe,10328,2018-09-20,4
lsteppe161,lsteppe,161,2017-03-16,4
lsteppe10265,lsteppe,10265,2018-09-27,4
lsteppe8838,lsteppe,8838,2019-05-22,4
lsteppe9432,lsteppe,9432,2017-11-24,4
lsteppe10109,lsteppe,10109,2019-02-13,3
jfarraj5314,jfarraj,5314,2019-06-08,4
jfarraj6778,jfarraj,6778,2017-02-01,3
jfarraj10336,jfarraj,10336,2017-04-18,4
jfarraj7079,jfarraj,7079,2017-09-22,2
jfarraj4518,jfarraj,4518,2015-12-04,4
jfarraj7570,jfarraj,7570,2016-10-22,2
jfarraj5084,jfarraj,5084,2015-12-31,4
jfarraj2259,jfarraj,2259,2016-10-13,2
jfarraj5358,jfarraj,5358,2017-12-23,4
pmolinar6773,pmolinar,6773,2019-10-06,4
pmolinar9527,pmolinar,9527,2018-10-11,2
pmolinar5388,pmolinar,5388,2017-04-16,1
pmolinar6177,pmolinar,6177,2017-06-04,2
pmolinar5935,pmolinar,5935,2018-09-03,4
lpletcher3772,lpletcher,3772,2019-04-08,4
lpletcher7158,lpletcher,7158,2018-07-14,4
lpletcher5843,lpletcher,5843,2019-04-15,3
lpletcher6058,lpletcher,6058,2019-08-06,3
lpletcher11913,lpletcher,11913,2019-06-26,1
lpletcher11875,lpletcher,11875,2019-08-19,4
lpletcher10624,lpletcher,10624,2019-04-12,4
lpletcher1257,lpletcher,1257,2019-02-27,4
lpletcher2996,lpletcher,2996,2018-06-25,4
lpletcher10814,lpletcher,10814,2019-03-20,4
lpletcher1431,lpletcher,1431,2019-07-05,2
lpletcher1586,lpletcher,1586,2018-11-02,1
lpletcher3736,lpletcher,3736,2019-06-21,4
lpletcher3421,lpletcher,3421,2019-07-01,4
lpletcher3394,lpletcher,3394,2019-05-29,1
lpletcher707,lpletcher,707,2018-09-15,2
lpletcher12157,lpletcher,12157,2019-08-23,2
lpletcher8760,lpletcher,8760,2019-04-28,3
lpletcher9430,lpletcher,9430,2018-05-22,4
lpletcher11800,lpletcher,11800,2019-03-22,4
lpletcher4744,lpletcher,4744,2019-06-05,4
lpletcher3719,lpletcher,3719,2019-07-29,2
lpletcher6368,lpletcher,6368,2019-06-15,4
lpletcher5639,lpletcher,5639,2019-07-30,4
trierson4258,trierson,4258,2015-09-23,4
trierson10811,trierson,10811,2019-05-20,2
trierson4442,trierson,4442,2017-06-17,5
trierson5343,trierson,5343,2019-05-27,4
trierson4148,trierson,4148,2016-10-04,1
trierson2678,trierson,2678,2015-12-04,4
trierson7013,trierson,7013,2017-08-10,4
trierson4751,trierson,4751,2015-07-15,4
trierson270,trierson,270,2014-11-04,3
trierson5387,trierson,5387,2018-07-21,4
trierson5649,trierson,5649,2019-02-16,4
trierson7879,trierson,7879,2018-02-21,5
trierson7347,trierson,7347,2018-02-11,5
trierson3312,trierson,3312,2017-02-01,4
trierson7675,trierson,7675,2019-06-18,4
olayton6240,olayton,6240,2016-11-24,3
olayton2661,olayton,2661,2017-08-23,4
olayton806,olayton,806,2014-11-30,5
olayton6076,olayton,6076,2017-12-28,4
olayton7877,olayton,7877,2016-10-10,3
olayton4759,olayton,4759,2019-03-24,4
olayton10793,olayton,10793,2018-07-13,5
olayton5820,olayton,5820,2015-11-05,2
olayton841,olayton,841,2016-05-13,4
olayton4811,olayton,4811,2015-07-07,4
olayton6416,olayton,6416,2018-07-18,5
olayton5972,olayton,5972,2016-08-19,4
olayton12092,olayton,12092,2019-09-08,3
lpaquin1290,lpaquin,1290,2019-04-06,1
lpaquin6943,lpaquin,6943,2016-02-26,4
lpaquin346,lpaquin,346,2016-12-23,3
lpaquin2820,lpaquin,2820,2016-02-09,4
loloughlin9456,loloughlin,9456,2017-05-18,4
loloughlin1146,loloughlin,1146,2018-05-12,3
loloughlin1111,loloughlin,1111,2017-07-05,5
loloughlin8609,loloughlin,8609,2017-12-13,4
loloughlin3842,loloughlin,3842,2019-05-29,4
loloughlin9897,loloughlin,9897,2018-09-28,3
loloughlin5038,loloughlin,5038,2019-09-16,4
loloughlin3337,loloughlin,3337,2018-09-03,3
loloughlin10277,loloughlin,10277,2019-05-01,4
loloughlin1282,loloughlin,1282,2019-08-21,3
loloughlin10142,loloughlin,10142,2018-10-16,3
loloughlin3275,loloughlin,3275,2018-01-10,3
loloughlin1274,loloughlin,1274,2019-02-18,4
loloughlin11641,loloughlin,11641,2019-08-23,2
loloughlin3071,loloughlin,3071,2018-05-14,3
loloughlin8626,loloughlin,8626,2018-11-27,3
loloughlin1330,loloughlin,1330,2019-08-23,4
loloughlin8388,loloughlin,8388,2019-08-22,4
loloughlin10370,loloughlin,10370,2018-05-17,4
loloughlin4062,loloughlin,4062,2019-04-04,2
loloughlin8595,loloughlin,8595,2017-08-24,4
loloughlin4090,loloughlin,4090,2018-03-12,5
loloughlin2154,loloughlin,2154,2018-06-09,4
loloughlin4326,loloughlin,4326,2017-06-13,1
jdechant11756,jdechant,11756,2018-03-22,4
jdechant8129,jdechant,8129,2018-06-29,1
jdechant8805,jdechant,8805,2018-07-27,4
jdechant10356,jdechant,10356,2018-11-02,3
jdechant707,jdechant,707,2017-07-12,4
jdechant4987,jdechant,4987,2017-10-10,1
jdechant8962,jdechant,8962,2019-10-04,4
jdechant3398,jdechant,3398,2016-08-21,4
jdechant3714,jdechant,3714,2019-03-23,4
jdechant4770,jdechant,4770,2016-10-08,3
jdechant10557,jdechant,10557,2019-07-28,5
jdechant4206,jdechant,4206,2017-10-29,4
jdechant6521,jdechant,6521,2017-05-13,3
jdechant10107,jdechant,10107,2016-08-26,4
jdechant6291,jdechant,6291,2016-08-23,2
jdechant7257,jdechant,7257,2019-03-24,3
jdechant8937,jdechant,8937,2017-04-20,3
jdechant11573,jdechant,11573,2019-07-27,4
ndebo874,ndebo,874,2019-02-09,5
ndebo11270,ndebo,11270,2017-05-13,4
ndebo1422,ndebo,1422,2017-11-19,4
ndebo6734,ndebo,6734,2018-09-15,5
ndebo4219,ndebo,4219,2019-01-02,4
ilamar1409,ilamar,1409,2019-08-03,4
ilamar89,ilamar,89,2017-09-18,4
ilamar6296,ilamar,6296,2018-04-20,4
ilamar11672,ilamar,11672,2017-06-16,5
ilamar7801,ilamar,7801,2017-08-18,4
ilamar10789,ilamar,10789,2017-11-06,5
ilamar2400,ilamar,2400,2018-10-17,5
ilamar3953,ilamar,3953,2018-04-29,1
ilamar9595,ilamar,9595,2017-03-10,4
ilamar7279,ilamar,7279,2017-05-04,2
mclaflin9036,mclaflin,9036,2019-10-06,4
mclaflin5564,mclaflin,5564,2017-05-06,4
mclaflin7454,mclaflin,7454,2018-02-07,2
mclaflin802,mclaflin,802,2018-05-31,3
mclaflin3981,mclaflin,3981,2018-01-23,2
mclaflin2053,mclaflin,2053,2018-02-28,1
mclaflin5530,mclaflin,5530,2017-04-24,4
mclaflin5983,mclaflin,5983,2018-09-16,4
mclaflin7211,mclaflin,7211,2018-10-02,4
mclaflin8457,mclaflin,8457,2017-12-14,3
mclaflin2356,mclaflin,2356,2017-03-19,4
mclaflin7065,mclaflin,7065,2018-12-24,3
mclaflin11919,mclaflin,11919,2018-11-25,4
mclaflin9763,mclaflin,9763,2019-09-02,4
mclaflin11377,mclaflin,11377,2019-02-03,3
mclaflin145,mclaflin,145,2018-07-17,4
mclaflin7630,mclaflin,7630,2019-08-17,3
mclaflin6732,mclaflin,6732,2018-04-18,3
mclaflin7359,mclaflin,7359,2018-03-02,5
mclaflin4234,mclaflin,4234,2018-06-12,1
kpetty11547,kpetty,11547,2019-01-05,3
kpetty3940,kpetty,3940,2019-08-23,1
kpetty3165,kpetty,3165,2018-10-30,5
kpetty7865,kpetty,7865,2018-12-21,5
kpetty4707,kpetty,4707,2019-08-15,3
kpetty4515,kpetty,4515,2018-11-18,4
kpetty7806,kpetty,7806,2019-01-21,4
kpetty8638,kpetty,8638,2019-01-05,3
kpetty1536,kpetty,1536,2019-09-27,4
kpetty5712,kpetty,5712,2018-11-25,3
kpetty1457,kpetty,1457,2019-02-14,4
kpetty3438,kpetty,3438,2018-11-17,5
lmortenson10875,lmortenson,10875,2019-09-17,5
lmortenson5955,lmortenson,5955,2018-10-20,5
lmortenson3649,lmortenson,3649,2018-11-19,1
lmortenson893,lmortenson,893,2019-04-23,5
bsommer5916,bsommer,5916,2017-02-22,3
bsommer188,bsommer,188,2016-03-29,4
bsommer3165,bsommer,3165,2016-08-14,1
bsommer9254,bsommer,9254,2019-07-13,4
bsommer8755,bsommer,8755,2018-03-02,5
bsommer7750,bsommer,7750,2018-07-14,4
bsommer9940,bsommer,9940,2019-02-20,4
bsommer3088,bsommer,3088,2017-12-12,1
bsommer4492,bsommer,4492,2016-08-30,2
bsommer2395,bsommer,2395,2017-11-09,4
bsommer1077,bsommer,1077,2016-06-08,4
ksleeper4264,ksleeper,4264,2016-05-25,4
ksleeper6146,ksleeper,6146,2017-06-27,3
ksleeper11445,ksleeper,11445,2018-04-30,4
ksleeper6447,ksleeper,6447,2017-03-04,5
ksleeper11980,ksleeper,11980,2017-07-17,4
ksleeper3811,ksleeper,3811,2016-05-28,4
ksleeper2966,ksleeper,2966,2016-11-06,4
ksleeper12049,ksleeper,12049,2019-06-11,4
ksleeper5638,ksleeper,5638,2019-02-22,4
ksleeper11159,ksleeper,11159,2019-04-22,4
ksleeper581,ksleeper,581,2018-10-07,4
rgalarza8025,rgalarza,8025,2019-07-09,3
rgalarza3852,rgalarza,3852,2017-03-30,4
rgalarza4791,rgalarza,4791,2016-06-10,4
rgalarza2191,rgalarza,2191,2019-03-07,3
rgalarza8125,rgalarza,8125,2018-03-27,4
rgalarza9928,rgalarza,9928,2017-11-14,2
rgalarza1213,rgalarza,1213,2015-12-05,4
rgalarza10550,rgalarza,10550,2018-02-20,5
rgalarza2572,rgalarza,2572,2016-08-11,4
rgalarza434,rgalarza,434,2015-04-02,3
zsoutherland6638,zsoutherland,6638,2019-03-24,1
zsoutherland7940,zsoutherland,7940,2019-02-11,4
zsoutherland8626,zsoutherland,8626,2018-05-31,5
zsoutherland3227,zsoutherland,3227,2017-12-11,4
zsoutherland4965,zsoutherland,4965,2016-01-19,4
zsoutherland6224,zsoutherland,6224,2016-07-03,4
zsoutherland11764,zsoutherland,11764,2019-03-26,4
zsoutherland4268,zsoutherland,4268,2018-05-19,1
zsoutherland9721,zsoutherland,9721,2018-07-18,4
zsoutherland9823,zsoutherland,9823,2018-04-01,3
zsoutherland3927,zsoutherland,3927,2016-06-28,4
zsoutherland10646,zsoutherland,10646,2016-12-27,2
zsoutherland7831,zsoutherland,7831,2019-01-17,4
zsoutherland797,zsoutherland,797,2019-04-23,4
zsoutherland1052,zsoutherland,1052,2017-05-21,2
zsoutherland7861,zsoutherland,7861,2019-03-29,3
mgress2705,mgress,2705,2019-09-25,2
mgress2812,mgress,2812,2018-04-03,3
mgress8844,mgress,8844,2018-07-06,1
mgress11400,mgress,11400,2019-07-10,4
mgress4087,mgress,4087,2019-08-12,4
mgress2197,mgress,2197,2018-03-02,3
mgress5394,mgress,5394,2018-09-15,4
mgress4456,mgress,4456,2019-07-04,4
mgress3393,mgress,3393,2018-03-17,5
mgress2586,mgress,2586,2019-02-13,4
mgress6058,mgress,6058,2019-04-07,5
mgress1509,mgress,1509,2018-04-09,4
mgress11684,mgress,11684,2018-04-20,4
mgress1172,mgress,1172,2018-02-12,4
mgress4336,mgress,4336,2018-04-07,4
mgress4960,mgress,4960,2018-07-06,2
mgress3666,mgress,3666,2019-05-03,5
mgress2222,mgress,2222,2018-07-29,3
mgress11271,mgress,11271,2018-05-02,3
mgress1991,mgress,1991,2018-06-12,5
mgress2670,mgress,2670,2017-11-25,4
rsircy4077,rsircy,4077,2017-12-29,1
rsircy1715,rsircy,1715,2019-05-07,4
rsircy232,rsircy,232,2018-12-23,2
rsircy2866,rsircy,2866,2017-11-25,4
rsircy258,rsircy,258,2019-10-08,4
rsircy5877,rsircy,5877,2018-04-07,3
mbakos7251,mbakos,7251,2017-12-29,4
mbakos6563,mbakos,6563,2019-07-08,3
mbakos5329,mbakos,5329,2018-01-18,5
mbakos4282,mbakos,4282,2018-01-15,5
mbakos4323,mbakos,4323,2016-11-10,4
mbakos2363,mbakos,2363,2018-08-27,4
mbakos8407,mbakos,8407,2017-04-14,4
mbakos7948,mbakos,7948,2016-10-11,4
mbakos6747,mbakos,6747,2017-06-05,4
mbakos729,mbakos,729,2019-01-13,2
mbakos10387,mbakos,10387,2017-06-12,5
mbakos5917,mbakos,5917,2018-06-12,4
mbakos9395,mbakos,9395,2016-07-10,4
mbakos11339,mbakos,11339,2018-05-07,4
mbakos3290,mbakos,3290,2018-12-25,4
mbakos7035,mbakos,7035,2019-03-11,4
mbakos4486,mbakos,4486,2016-08-01,4
mbakos5362,mbakos,5362,2018-06-16,4
mbakos7097,mbakos,7097,2019-04-10,4
emccallister6357,emccallister,6357,2016-04-17,4
emccallister349,emccallister,349,2014-12-14,3
emccallister1218,emccallister,1218,2017-06-05,5
emccallister5810,emccallister,5810,2016-01-02,3
emccallister7707,emccallister,7707,2019-07-13,4
emccallister9663,emccallister,9663,2019-09-28,4
emccallister4242,emccallister,4242,2019-03-28,2
emccallister7040,emccallister,7040,2017-10-10,1
emccallister10779,emccallister,10779,2019-06-09,4
emccallister678,emccallister,678,2017-05-21,1
emccallister2377,emccallister,2377,2016-12-30,1
emccallister11296,emccallister,11296,2019-05-27,4
emccallister2019,emccallister,2019,2015-10-30,4
emccallister5951,emccallister,5951,2018-04-30,4
emccallister8149,emccallister,8149,2019-06-20,4
emccallister197,emccallister,197,2015-07-04,5
emccallister9314,emccallister,9314,2018-04-09,5
emccallister6818,emccallister,6818,2018-07-03,4
emccallister10010,emccallister,10010,2017-03-08,3
emccallister3972,emccallister,3972,2017-05-19,4
emccallister11078,emccallister,11078,2017-06-08,2
emccallister5363,emccallister,5363,2019-03-22,2
emccallister1158,emccallister,1158,2014-09-08,4
emccallister5657,emccallister,5657,2015-09-10,3
rgerard10493,rgerard,10493,2017-09-18,5
rgerard4946,rgerard,4946,2016-09-18,5
rgerard5944,rgerard,5944,2017-12-29,4
rgerard7217,rgerard,7217,2019-02-02,4
rgerard8443,rgerard,8443,2018-09-23,4
rgerard3525,rgerard,3525,2016-05-20,1
rgerard5781,rgerard,5781,2016-03-09,5
rgerard10631,rgerard,10631,2019-06-09,3
rgerard11063,rgerard,11063,2017-07-28,5
rgerard6642,rgerard,6642,2019-08-16,4
rgerard3595,rgerard,3595,2019-08-03,4
rgerard8371,rgerard,8371,2017-02-25,4
rgerard8974,rgerard,8974,2016-08-10,4
rgerard3056,rgerard,3056,2017-04-23,4
rgerard9179,rgerard,9179,2018-11-24,2
abutera9622,abutera,9622,2018-12-16,1
abutera499,abutera,499,2018-05-08,4
abutera6958,abutera,6958,2017-09-02,2
abutera4951,abutera,4951,2019-02-22,2
abutera10897,abutera,10897,2019-07-07,1
abutera2718,abutera,2718,2017-01-21,4
abutera6775,abutera,6775,2017-08-03,4
abutera1432,abutera,1432,2017-05-10,4
abutera10132,abutera,10132,2017-03-31,4
abutera8658,abutera,8658,2018-08-03,2
abutera7851,abutera,7851,2018-06-08,3
abutera6676,abutera,6676,2018-10-10,2
abutera7956,abutera,7956,2019-05-18,4
abutera2659,abutera,2659,2018-08-12,4
abutera8003,abutera,8003,2019-01-30,4
abutera878,abutera,878,2018-02-28,3
abutera9831,abutera,9831,2018-09-13,5
abutera8701,abutera,8701,2019-07-03,2
abutera11916,abutera,11916,2018-09-04,5
abutera5331,abutera,5331,2017-03-26,4
abutera5131,abutera,5131,2017-11-23,5
abutera2791,abutera,2791,2017-07-29,4
abutera8424,abutera,8424,2018-08-20,4
pketelsen9466,pketelsen,9466,2019-05-02,4
pketelsen3774,pketelsen,3774,2019-02-07,2
pketelsen2442,pketelsen,2442,2019-01-15,3
pketelsen8655,pketelsen,8655,2018-11-01,4
pketelsen11603,pketelsen,11603,2019-05-28,4
pketelsen759,pketelsen,759,2019-10-02,1
pketelsen8857,pketelsen,8857,2019-07-30,4
pketelsen6211,pketelsen,6211,2019-03-09,5
pketelsen3998,pketelsen,3998,2018-11-27,4
pketelsen10365,pketelsen,10365,2019-02-21,4
pketelsen12035,pketelsen,12035,2019-06-27,3
pketelsen8443,pketelsen,8443,2019-03-22,2
pketelsen6247,pketelsen,6247,2019-09-20,4
pketelsen12079,pketelsen,12079,2019-07-09,5
pketelsen2947,pketelsen,2947,2019-06-26,4
mvalcourt5827,mvalcourt,5827,2019-03-21,5
mvalcourt4589,mvalcourt,4589,2019-03-15,4
mvalcourt1353,mvalcourt,1353,2019-04-05,4
mvalcourt529,mvalcourt,529,2019-03-14,3
mvalcourt4493,mvalcourt,4493,2019-08-26,4
mvalcourt2760,mvalcourt,2760,2019-09-06,5
mvalcourt3728,mvalcourt,3728,2019-08-01,1
mvalcourt11782,mvalcourt,11782,2019-03-14,4
mvalcourt1728,mvalcourt,1728,2019-09-05,4
mvalcourt3098,mvalcourt,3098,2019-04-15,4
mvalcourt11543,mvalcourt,11543,2019-01-28,2
mvalcourt4692,mvalcourt,4692,2019-03-30,4
mvalcourt6616,mvalcourt,6616,2019-08-27,1
amyerson5649,amyerson,5649,2016-03-04,4
amyerson3454,amyerson,3454,2017-07-24,4
amyerson1234,amyerson,1234,2015-05-17,3
amyerson6992,amyerson,6992,2019-04-03,1
amyerson425,amyerson,425,2018-08-12,4
amyerson8168,amyerson,8168,2016-11-03,4
amyerson10620,amyerson,10620,2019-10-05,1
amyerson6265,amyerson,6265,2017-08-03,4
amyerson2040,amyerson,2040,2018-01-23,3
amyerson6868,amyerson,6868,2017-08-30,4
amyerson165,amyerson,165,2018-07-04,2
amyerson687,amyerson,687,2018-07-15,4
amyerson9540,amyerson,9540,2018-06-09,4
amyerson5874,amyerson,5874,2015-06-24,5
amyerson11841,amyerson,11841,2018-11-26,4
lkostelnik7900,lkostelnik,7900,2017-12-31,4
lkostelnik6425,lkostelnik,6425,2019-05-04,4
lkostelnik5737,lkostelnik,5737,2018-07-26,1
lkostelnik3896,lkostelnik,3896,2017-10-01,3
lkostelnik3823,lkostelnik,3823,2016-10-30,4
lkostelnik11449,lkostelnik,11449,2019-10-04,3
lkostelnik2276,lkostelnik,2276,2018-03-28,4
lkostelnik632,lkostelnik,632,2018-06-30,4
lkostelnik7182,lkostelnik,7182,2016-01-27,4
lkostelnik3010,lkostelnik,3010,2014-11-27,3
lkostelnik10861,lkostelnik,10861,2017-08-24,4
lkostelnik1848,lkostelnik,1848,2016-11-23,5
lkostelnik6180,lkostelnik,6180,2017-04-03,2
lkostelnik5707,lkostelnik,5707,2017-09-28,4
lkostelnik9520,lkostelnik,9520,2017-02-17,2
lkostelnik8986,lkostelnik,8986,2018-06-09,1
lkostelnik10557,lkostelnik,10557,2017-01-01,4
lkostelnik11795,lkostelnik,11795,2017-08-28,4
lkostelnik2863,lkostelnik,2863,2015-12-11,5
lkostelnik3119,lkostelnik,3119,2018-05-16,4
rwoosley6474,rwoosley,6474,2018-11-19,4
rwoosley10072,rwoosley,10072,2018-05-23,1
rwoosley10139,rwoosley,10139,2018-03-18,4
rwoosley5710,rwoosley,5710,2018-04-12,5
rwoosley4138,rwoosley,4138,2018-03-23,4
rwoosley7080,rwoosley,7080,2018-11-28,4
rwoosley1963,rwoosley,1963,2018-11-12,4
hballow7124,hballow,7124,2018-09-27,2
hballow523,hballow,523,2018-12-15,4
hballow3352,hballow,3352,2018-10-04,2
hballow4278,hballow,4278,2016-03-14,3
hballow5280,hballow,5280,2018-11-16,5
hballow2421,hballow,2421,2016-07-04,1
hballow3813,hballow,3813,2016-12-16,4
hballow6125,hballow,6125,2017-04-26,5
hballow9723,hballow,9723,2017-07-11,4
hballow7478,hballow,7478,2019-08-05,5
hballow11662,hballow,11662,2017-12-16,1
hballow10557,hballow,10557,2017-12-02,2
hballow566,hballow,566,2017-07-26,2
hballow10578,hballow,10578,2019-09-23,3
hballow2197,hballow,2197,2017-05-15,4
hballow6252,hballow,6252,2017-10-11,4
hballow10903,hballow,10903,2017-11-01,4
hballow1993,hballow,1993,2019-08-17,5
hballow1816,hballow,1816,2017-06-29,3
hballow11889,hballow,11889,2017-09-11,2
bcrase7025,bcrase,7025,2016-03-02,2
bcrase12018,bcrase,12018,2017-10-07,4
bcrase7176,bcrase,7176,2017-12-23,3
bcrase10885,bcrase,10885,2019-06-28,5
bcrase9508,bcrase,9508,2019-01-04,4
bcrase1965,bcrase,1965,2018-01-15,4
bcrase5,bcrase,5,2019-08-18,4
bcrase8869,bcrase,8869,2018-08-07,3
bcrase8683,bcrase,8683,2018-10-12,4
bcrase9021,bcrase,9021,2019-06-15,4
bcrase4119,bcrase,4119,2017-12-29,4
bcrase11086,bcrase,11086,2019-09-08,4
bcrase8510,bcrase,8510,2017-12-09,1
bcrase421,bcrase,421,2016-02-17,4
bcrase366,bcrase,366,2015-10-28,4
bcrase1769,bcrase,1769,2019-04-04,5
bcrase7555,bcrase,7555,2017-01-10,5
sosgood8679,sosgood,8679,2019-10-01,4
sosgood7491,sosgood,7491,2016-07-17,4
sosgood4021,sosgood,4021,2018-06-20,3
sosgood5828,sosgood,5828,2018-02-12,4
sosgood381,sosgood,381,2017-04-06,4
sosgood8896,sosgood,8896,2017-09-10,4
sosgood11615,sosgood,11615,2018-03-29,3
sosgood5672,sosgood,5672,2016-06-05,3
sosgood10459,sosgood,10459,2017-01-18,4
sosgood3192,sosgood,3192,2016-06-19,4
sosgood7669,sosgood,7669,2016-11-29,2
sosgood9515,sosgood,9515,2017-06-10,2
sosgood321,sosgood,321,2018-09-25,4
sosgood8068,sosgood,8068,2019-02-10,1
sosgood1887,sosgood,1887,2014-08-22,3
sosgood2811,sosgood,2811,2017-11-26,3
sosgood527,sosgood,527,2018-06-08,4
sosgood10804,sosgood,10804,2017-02-08,4
sosgood1471,sosgood,1471,2018-07-01,5
sosgood2853,sosgood,2853,2018-04-13,4
sosgood4840,sosgood,4840,2018-01-09,3
sosgood4253,sosgood,4253,2018-10-16,5
sosgood1134,sosgood,1134,2014-12-19,4
sosgood7296,sosgood,7296,2017-04-17,4
sduncan7599,sduncan,7599,2018-01-09,3
sduncan11901,sduncan,11901,2018-07-17,2
sduncan10110,sduncan,10110,2017-05-17,4
sduncan9899,sduncan,9899,2017-05-07,4
sduncan3554,sduncan,3554,2018-09-14,5
sduncan4485,sduncan,4485,2018-04-11,5
sduncan9740,sduncan,9740,2018-12-21,3
sduncan10315,sduncan,10315,2019-05-09,4
sduncan2342,sduncan,2342,2018-02-28,3
sduncan3531,sduncan,3531,2018-12-25,4
sduncan2131,sduncan,2131,2018-08-09,3
sduncan430,sduncan,430,2019-05-09,4
sduncan8117,sduncan,8117,2018-10-22,3
sduncan9339,sduncan,9339,2019-05-20,2
sduncan3507,sduncan,3507,2017-09-05,4
sduncan8976,sduncan,8976,2017-12-30,4
sduncan9489,sduncan,9489,2017-05-07,2
sduncan10866,sduncan,10866,2018-11-25,4
sduncan5580,sduncan,5580,2018-03-19,4
sduncan8831,sduncan,8831,2018-09-13,5
sduncan5046,sduncan,5046,2017-05-02,4
smarinello7236,smarinello,7236,2019-05-02,5
smarinello2467,smarinello,2467,2019-01-27,2
smarinello9903,smarinello,9903,2018-10-12,4
smarinello8666,smarinello,8666,2019-01-28,5
smarinello3755,smarinello,3755,2018-09-23,4
smarinello6633,smarinello,6633,2019-07-25,4
smarinello6693,smarinello,6693,2019-07-21,5
smarinello4720,smarinello,4720,2019-05-23,4
smarinello12127,smarinello,12127,2019-05-02,3
smarinello535,smarinello,535,2019-08-27,3
smarinello4962,smarinello,4962,2019-05-03,3
egarofalo728,egarofalo,728,2017-11-04,4
egarofalo11210,egarofalo,11210,2017-01-26,4
egarofalo243,egarofalo,243,2019-02-10,4
egarofalo1870,egarofalo,1870,2019-02-11,2
egarofalo8927,egarofalo,8927,2018-04-04,3
egarofalo8162,egarofalo,8162,2019-01-07,5
egarofalo4395,egarofalo,4395,2019-05-22,3
egarofalo7943,egarofalo,7943,2018-12-23,2
egarofalo11357,egarofalo,11357,2017-08-24,4
